lemma,PoS,sentiment,weight,
aufnahmebereitschaft,N,0.060713417,3.533015822,
aufnahmeblock,N,-0.014751094,3.533015822,
aufnahmebohrung,N,-0.014751094,3.533015822,
aufnahmebolzen,N,-0.014751094,3.533015822,
aufnahmedorn,N,-0.001810801,3.533015822,
aufnahmefähig,AJ,0.481846832,6.687792676,
aufnahmefähigkeit,N,0.111849587,3.533015822,
aufnahmegerät,N,0.014450485,3.533015822,
aufnahmekamera,N,0.006617974,3.533015822,
aufnahmeleiter,N,0.014253288,3.533015822,
aufnahmeprüfung,N,0.012171018,3.533015822,
aufnahmepunkt,N,-0.012312276,3.533015822,
aufnahmespule,N,0.022482194,3.533015822,
aufnahmestift,N,-0.021985798,3.533015822,
aufnahmetechnik,N,-0.009009144,3.533015822,
aufnahmevermögen,N,0.829953431,3.533015822,
aufnahmevorrichtung,N,-0.795223864,3.533015822,
aufnehmen,V,-0.037323769,3.533015822,
aufnehmer,N,-0.026538674,3.533015822,
aufnähen,V,-0.00029835,3.533015822,
aufnötigen,V,-0.993986513,6.584443702,
aufopfern,V,0.372342838,6.584443702,
aufopfernd,AJ,0.572067771,6.584443702,
aufopferung,N,-0.519286734,6.687792676,
aufopferungsvoll,AJ,0.730753767,4.943675684,
aufpassen,V,0.829953431,3.533015822,
aufpasser,N,-0.4708386,6.687792676,
aufpasserin,N,-0.471331475,6.687792676,
aufpeitschen,V,-0.593346978,6.584443702,
aufpeppen,V,0.048412429,3.533015822,
aufpfropfen,V,0.017839434,3.533015822,
aufpicken,V,-0.103777377,3.533015822,
aufplatzen,V,-0.062979439,3.533015822,
aufplatzend,AJ,0.028102721,3.533015822,
aufplustern,V,0.684095755,3.533015822,
aufpolieren,V,0.114091208,3.533015822,
aufpolstern,V,0.007802716,3.533015822,
aufprall,N,-0.582919775,6.687792676,
aufprallen,V,-0.829953431,3.533015822,
aufprallkorrosion,N,-0.100940596,3.533015822,
aufprallverletzung,N,-0.829953431,3.533015822,
aufprallverteiler,N,0.018503895,3.533015822,
aufpreis,N,-0.087140645,6.687792676,
aufpressen,V,-0.054750318,3.533015822,
aufprotzen,V,0.068076382,3.533015822,
aufprägen,V,0.829953431,3.533015822,
aufpulvern,V,0.093957368,3.533015822,
aufpumpen,V,-0.409042608,6.687792676,
aufpuschen,V,-0.829953431,3.533015822,
aufputschen,V,0.829389025,6.584443702,
aufputschmittel,N,0.005021052,3.533015822,
aufputzen,N,0.032465869,3.533015822,
aufputzen,V,0.090830933,3.533015822,
aufpäppeln,V,0.063040358,3.533015822,
aufquellen,V,-0.029644808,3.533015822,
aufraffen,V,0.511527637,4.943675684,
aufragen,V,-0.829953431,3.533015822,
aufrauen,V,-0.023907971,3.533015822,
aufrauung,N,-0.021795905,3.533015822,
aufrechnen,V,0.829953431,3.533015822,
aufrechnung,N,0.034040955,3.533015822,
aufrecht,AJ,0.404971541,8.827833906,
aufrecht,PTKVZ,0.825274244,6.687792676,
aufrechterhalte,V,0.506201433,6.687792676,
aufrechterhalten,V,0.479498995,6.687792676,
aufrechterhaltung,N,0.31014734,6.584443702,
aufregen,V,-0.237051077,11.98261076,
aufregend,AJ,0.978772998,9.739220557,
aufregung,N,-0.443524844,6.687792676,
aufreiben,V,-0.283152478,6.584443702,
aufreibend,AJ,-0.478488814,6.687792676,
aufreihen,V,0.000332031,3.533015822,
aufreinigen,V,0.829953431,3.533015822,
aufreiter,N,0.021351963,3.533015822,
aufreizen,V,0.67634731,3.533015822,
aufreizend,AJ,0.467602059,6.687792676,
aufreizung,N,-0.911401623,6.687792676,
aufreißen,N,-0.886327782,6.687792676,
aufreißen,V,-0.030303841,3.533015822,
aufreißer,N,-0.082627342,3.533015822,
aufreißerschaft,N,-0.082627342,3.533015822,
aufrichtbar,V,0.005242857,3.533015822,
aufrichten,V,0.014698558,3.533015822,
aufrichtig,AJ,0.812968775,11.98261076,
aufrichtigkeit,N,0.612776684,11.98261076,
aufrichtung,N,-0.006418611,3.533015822,
aufrichtwiderstand,N,-0.001268659,3.533015822,
aufriegeln,V,0.459092735,6.687792676,
aufrollautomat,N,-0.002293925,3.533015822,
aufrollen,V,-0.005775945,3.533015822,
aufroller,N,0.020188269,3.533015822,
aufrollung,N,0.022482194,3.533015822,
aufruf,N,0.00068476,3.533015822,
aufrufbar,V,0.024758341,3.533015822,
aufrufen,V,0.004592796,3.533015822,
aufrufer,N,0.038574244,3.533015822,
aufrufphase,N,-0.829953431,3.533015822,
aufrufprogramm,N,0.026520083,3.533015822,
aufruhr,N,-0.723083509,11.98261076,
aufrunden,V,-0.001236805,3.533015822,
aufrundung,N,-0.004637506,3.533015822,
aufräumarbeit,N,0.045294957,3.533015822,
aufräumen,N,0.064361561,3.533015822,
aufräumen,V,0.456250313,6.687792676,
aufräumungsarbeiten,N,-0.024691247,3.533015822,
aufräumungskosten,N,-0.035280407,3.533015822,
aufrühren,V,-0.036424083,3.533015822,
aufrührer,N,0.028871922,3.533015822,
aufrührerisch,AJ,-0.597744769,9.739220557,
aufrührerischerweise,V,-0.062344774,3.533015822,
aufrüsten,V,0.029225648,3.533015822,
aufrüstsatz,N,0.003895287,3.533015822,
aufrüstung,N,-0.705410156,9.739220557,
aufrütteln,V,0.602282224,9.739220557,
aufrüttelung,N,-0.00290126,3.533015822,
aufs,APPRART,-0.829610498,3.533015822,
aufs_spiel_setzen,V,-0.730753767,4.943675684,
aufsagen,V,-0.025781673,3.533015822,
aufsattelkupplung,N,-0.000576729,3.533015822,
aufsattler,N,-0.009469022,3.533015822,
aufsatz,N,0.016586868,3.533015822,
aufsatzthema,N,-0.00442298,3.533015822,
aufsaugen,V,-0.013231392,6.687792676,
aufsaugend,AJ,0.829953431,3.533015822,
aufschaltung,N,-0.902154482,6.687792676,
aufschaukelung,N,0.045028791,3.533015822,
aufscheinen,V,0.040625805,3.533015822,
aufscheuchen,V,0.829953431,3.533015822,
aufscheuern,V,-0.118594536,3.533015822,
aufschichten,V,0.002578416,3.533015822,
aufschichtung,N,0.000807704,3.533015822,
aufschieben,V,-0.821158977,6.687792676,
aufschiebend,AJ,-0.109549703,3.533015822,
aufschiebend,V,-0.035840128,3.533015822,
aufschiebling,N,0.002450603,3.533015822,
aufschiebung,N,-0.829953431,3.533015822,
aufschimmern,V,0.829953431,3.533015822,
aufschlag,N,-0.012457435,3.533015822,
aufschlagen,V,-1.213889356,6.687792676,
aufschlagseite,N,-0.028081889,3.533015822,
aufschlagverletzung,N,-0.829953431,3.533015822,
aufschleppe,N,-0.112200408,3.533015822,
aufschließen,V,0.056026639,6.687792676,
aufschließung,N,-0.048047083,3.533015822,
aufschlitzen,V,-0.522218187,6.687792676,
aufschlussbohrung,N,-0.006654235,3.533015822,
aufschlussgrad,N,0.012743603,3.533015822,
aufschlussprodukt,N,0.003097029,3.533015822,
aufschlussreich,AJ,0.511527637,4.943675684,
aufschluß,N,-0.053037925,3.533015822,
aufschlußreich,AJ,0.487840394,6.687792676,
aufschlämmen,V,-0.829953431,3.533015822,
aufschlämmung,N,-0.829953431,3.533015822,
aufschlüsseln,V,0.002525125,3.533015822,
aufschlüsselung,N,-0.059584606,3.533015822,
aufschmeißen,V,-0.05904463,3.533015822,
aufschmelzen,V,-0.043140813,3.533015822,
aufschnei[ugs.],N,-0.037661876,3.533015822,
aufschneiden,V,-0.034758284,3.533015822,
aufschneider,N,-0.548477075,6.687792676,
aufschneiderei,N,-0.139857113,3.533015822,
aufschneiderin,N,0.00497411,3.533015822,
aufschneiderisch,AJ,0.050419173,3.533015822,
aufschnitt,N,-0.829953431,3.533015822,
aufschnüren,V,-0.020462253,3.533015822,
aufschrauben,V,-0.011674872,3.533015822,
aufschrecken,V,-0.911401623,6.687792676,
aufschreckend,AJ,-0.470559967,6.687792676,
aufschrei,N,-0.911401623,6.687792676,
aufschreiben,V,-0.012848418,3.533015822,
aufschreien,V,-0.039801081,3.533015822,
aufschrift,N,-0.014740803,3.533015822,
aufschrumpfbar,V,0.00393163,3.533015822,
aufschrumpfen,V,0.000862197,3.533015822,
aufschub,N,-0.062676029,6.687792676,
aufschubbescheinigung,N,-0.033668057,3.533015822,
aufschweißen,V,0.021374538,3.533015822,
aufschweißung,N,0.033488704,3.533015822,
aufschweißverfahren,N,0.006545801,3.533015822,
aufschwellen,V,-0.005124506,3.533015822,
aufschwemmen,V,-0.005124506,3.533015822,
aufschwemmung,N,-0.829953431,3.533015822,
aufschwimmen,N,0.023674173,3.533015822,
aufschwimmen,V,-0.003593507,3.533015822,
aufschwung,N,0.556944903,11.98261076,
aufschäumen,V,0.069843071,3.533015822,
aufschütten,V,-0.012457103,3.533015822,
aufschüttung,N,-0.002072809,3.533015822,
aufsehen,N,-0.448875663,6.687792676,
aufsehen_erregend,AJ,-0.365376884,4.943675684,
aufsehenerregend,AJ,0.599116619,9.739220557,
aufseher,N,-0.029539072,3.533015822,
aufseherin,N,0.043606733,3.533015822,
aufsetzbar,V,0.011296247,3.533015822,
aufsetzen,V,-0.014851419,3.533015822,
aufsetzer,N,-0.057455933,3.533015822,
aufsetzkern,N,-0.00214933,3.533015822,
aufsetzpunkt,N,0.018733742,3.533015822,
aufsetzvorrichtung,N,-0.080949508,3.533015822,
aufsetzzapfen,N,-0.043152765,3.533015822,
aufseufzen,V,-0.018668309,3.533015822,
aufsicht,N,-0.353724298,6.687792676,
aufsichtführend,AJ,-0.003411864,3.533015822,
aufsichtführend,N,0.011693214,3.533015822,
aufsichtsbeamte,N,0.000183887,3.533015822,
aufsichtsbeamtin,N,0.000183887,3.533015822,
aufsichtsbehörde,N,0.000441125,3.533015822,
aufsichtsführend,AJ,-0.003411864,3.533015822,
aufsichtsführend,N,0.000183887,3.533015822,
aufsichtsführung,N,-0.472542385,6.687792676,
aufsichtsorgan,N,0.011693214,3.533015822,
aufsichtsperson,N,0.067725943,3.533015822,
aufsichtsrat,N,0.00581975,3.533015822,
aufsichtsrats-präsidium,N,0.017605885,3.533015822,
aufsichtsratsposten,N,-0.024196711,3.533015822,
aufsichtsratsvorsitzende,N,0.002141421,3.533015822,
aufsichtsratvorsitzende,N,0.004217134,3.533015822,
aufsichtsschüler,N,0.002630595,3.533015822,
aufsitzerpflanze,N,0.014427412,3.533015822,
aufsitzmäher,N,-0.007334655,3.533015822,
aufspachteln,V,0.024919601,3.533015822,
aufspalten,V,0.043416192,3.533015822,
aufspaltung,N,-0.911401623,6.687792676,
aufspannbolzen,N,-0.011198894,3.533015822,
aufspanndorn,N,-0.011198894,3.533015822,
aufspannen,V,-0.001498439,3.533015822,
aufspannkörper,N,-0.014346409,3.533015822,
aufspannplatte,N,-0.008771944,3.533015822,
aufspanntisch,N,0.014913018,3.533015822,
aufspannung,N,-0.002482789,3.533015822,
aufspannvorrichtung,N,0.034729567,3.533015822,
aufsparen,V,0.829953431,3.533015822,
aufspeicherung,N,0.017163437,3.533015822,
aufsperren,V,-0.001688524,3.533015822,
aufspiegelung,N,0.054716589,3.533015822,
aufspielen,N,0.829953431,3.533015822,
aufspielen,V,-0.474247113,5.047024658,
aufspießen,V,-0.022023478,3.533015822,
aufsplittern,V,-0.093068488,3.533015822,
aufspringen,V,-0.019048759,3.533015822,
aufspringend,AJ,0.028102721,3.533015822,
aufspritzen,V,-0.911401623,6.687792676,
aufsprung,N,0.020114104,3.533015822,
aufspulen,V,-0.829953431,3.533015822,
aufspüren,V,-0.040637674,3.533015822,
aufspürer,N,-0.027041136,3.533015822,
aufspürerin,N,0.007393466,3.533015822,
aufstacheln,V,-0.548779499,6.584443702,
aufstachelnd,V,-0.153606121,3.533015822,
aufstand,N,-0.813529815,11.98261076,
aufstandsfläche,N,-0.002195459,3.533015822,
aufstapeln,V,0.00148316,3.533015822,
aufstauen,N,-0.00152172,3.533015822,
aufstauen,V,-0.069044656,3.533015822,
aufstechen,V,-0.005746116,3.533015822,
aufstecken,V,-0.098697232,3.533015822,
aufstecker,N,0.013819389,3.533015822,
aufsteckgatter,N,-0.003239043,3.533015822,
aufsteckgriff,N,-0.022754003,3.533015822,
aufsteckhülse,N,-0.019900632,3.533015822,
aufsteckknarre,N,-0.023775095,3.533015822,
aufsteckleiste,N,-0.004698748,3.533015822,
aufsteckschlüssel,N,-0.119555622,3.533015822,
aufstehen,V,-0.029695485,3.533015822,
aufsteigen,V,0.498267394,11.98261076,
aufsteigend,AJ,0.046495734,3.533015822,
aufsteigend,V,0.829953431,3.533015822,
aufsteiger,N,0.478181113,6.687792676,
aufstellen,N,0.101332915,3.533015822,
aufstellen,V,0.792769608,3.533015822,
aufsteller,N,0.007878224,6.687792676,
aufstellort,N,-0.008368835,3.533015822,
aufstellung,N,-0.011616194,3.533015822,
aufstellungsort,N,-0.008368835,3.533015822,
aufstellungsraum,N,-0.016460881,3.533015822,
aufstelzung,N,0.003992408,3.533015822,
aufstemmen,V,-0.744339585,3.533015822,
aufsteuern,V,0.012210026,3.533015822,
aufstiegsepoche,N,0.021171946,3.533015822,
aufstiegsleiter,N,-0.006576883,3.533015822,
aufstiegsrohr,N,0.006435666,3.533015822,
aufstiegsspiel,N,-0.043867272,3.533015822,
aufstocken,V,0.000261477,3.533015822,
aufstockung,N,0.044865872,3.533015822,
aufstoßen,V,-0.02227512,3.533015822,
aufstreben,V,0.803622743,3.533015822,
aufstrebend,AJ,0.054503457,3.533015822,
aufstreichen,V,-0.829953431,3.533015822,
aufstreuverfahren,N,-0.005327114,3.533015822,
aufstrich,N,-8.63E-07,3.533015822,
aufständern,V,0.494794198,6.687792676,
aufständerung,N,0.056314913,3.533015822,
aufständisch,AJ,-0.702559276,9.739220557,
aufständisch,N,-0.11708319,3.533015822,
aufstöbern,V,-0.003799452,3.533015822,
aufstöhnen,V,-0.122267909,3.533015822,
aufstürzung,N,-0.911401623,6.687792676,
aufsuchen,V,-0.032783514,6.687792676,
aufsuchung,N,0.035782031,3.533015822,
aufsummierung,N,0.034040955,3.533015822,
aufsässig,AJ,-0.607042245,9.739220557,
aufsässig,N,-0.626711125,5.047024658,
aufsässigkeit,N,-0.612209746,6.584443702,
auftakeln,V,0.013887196,3.533015822,
auftakelung,N,-0.05778086,3.533015822,
auftakt,N,0.001009115,6.687792676,
auftanken,V,-0.010684447,3.533015822,
auftastimpulsstufe,N,0.013823455,3.533015822,
auftauchen,V,-0.042445686,3.533015822,
auftauchend,AJ,0.075652164,3.533015822,
auftauen,V,0.000791395,3.533015822,
auftaustoff,N,0.001377631,3.533015822,
aufteil,N,-0.829953431,3.533015822,
aufteilbar,V,0.000392036,3.533015822,
aufteilen,V,-0.490506981,6.687792676,
aufteilung,N,-0.031966386,6.687792676,
auftrag,N,0.433946885,6.687792676,
auftraggeber,N,-0.009500394,3.533015822,
auftraggeberin,N,0.016848387,3.533015822,
auftragnehmer,N,0.012140542,3.533015822,
auftragnehmerin,N,0.012140542,3.533015822,
auftrags-id,N,0.003168181,3.533015822,
auftragsaggregat,N,0.002678451,3.533015822,
auftragsannahmeabteilung,N,0.002161995,3.533015822,
auftragsbestand,N,0.035246711,3.533015822,
auftragsbestätigung,N,0.138270242,3.533015822,
auftragsbezogen,AJ,0.013168207,3.533015822,
auftragschweißen,N,0.002662308,3.533015822,
auftragschweißung,N,0.006545801,3.533015822,
auftragsdurchlauf,N,0.072904603,3.533015822,
auftragsgemäß,AJ,0.04199664,3.533015822,
auftragsgerät,N,0.002678451,3.533015822,
auftragskiller,N,-0.829953431,3.533015822,
auftragslinie,N,0.04033416,3.533015822,
auftragsmetall,N,-0.036496704,3.533015822,
auftragsmörder,N,-0.011120712,3.533015822,
auftragsschweißen,N,0.002662308,3.533015822,
auftragsschweißung,N,0.020917565,3.533015822,
auftragsspritzen,N,-0.009489522,3.533015822,
auftragsverdichtung,N,0.00485253,3.533015822,
auftragsvergabe,N,0.074967204,3.533015822,
auftragszusammenfassung,N,0.021005208,3.533015822,
auftragsüberhang,N,0.035246711,3.533015822,
auftragung,N,0.027053909,3.533015822,
auftreffen,V,-0.063260959,3.533015822,
auftreiben,V,0.469285499,6.687792676,
auftreibtrommel,N,0.829953431,3.533015822,
auftrennen,V,-0.035539021,3.533015822,
auftreten,N,-0.029717108,6.687792676,
auftreten,V,0.011361316,3.533015822,
auftrieb,N,0.256004119,7.187065888,
auftriebsbeiwert,N,0.027890502,3.533015822,
auftriebskraft,N,-0.030874102,3.533015822,
auftriebstendenz,N,0.007800317,3.533015822,
auftritt,N,-0.011430429,6.687792676,
auftrittsbreite,N,0.011859537,3.533015822,
auftrittsmöglichkeit,N,-0.006514138,3.533015822,
auftrumpfen,V,-0.001201947,3.533015822,
auftun,V,0.035745264,3.533015822,
auftupfen,V,-0.0145041,3.533015822,
auftürmen,V,0.008724138,3.533015822,
aufwachen,V,0.018015243,3.533015822,
aufwachsen,V,0.022168305,3.533015822,
aufwallen,V,0.01083637,3.533015822,
aufwallung,N,-0.468834488,6.687792676,
aufwalzen,V,-0.030572331,3.533015822,
aufwand,N,0.084956025,3.533015822,
aufwandler,N,-0.002297303,3.533015822,
aufwandsentschädigung,N,0.829953431,3.533015822,
aufwandsneutral,V,-0.043602018,3.533015822,
aufwartefrau,N,0.016023579,3.533015822,
aufwartung,N,0.829389025,6.584443702,
aufwaschwasser,N,0.000573024,3.533015822,
aufwecken,V,0.167285337,6.687792676,
aufweichen,V,-0.02566963,3.533015822,
aufweichung,N,-0.004872648,3.533015822,
aufweichungsmittel,N,0.003678428,3.533015822,
aufweisen,AJ,0,4.943675684,
aufweisen,V,0.417980687,6.584443702,
aufweiten,V,0.055409724,3.533015822,
aufweitung,N,-0.003301779,3.533015822,
aufwendbar,V,-0.027733724,3.533015822,
aufwenden,V,0.803354253,3.533015822,
aufwendig,ADJA,0.000758307,3.533015822,
aufwendig,AJ,-0.452227005,11.98261076,
aufwendigkeit,N,-0.015445267,3.533015822,
aufwendung,N,-0.007133715,3.533015822,
aufwendungen/erträge,N,-0.044195601,3.533015822,
aufwerfen,V,-0.137533243,3.533015822,
aufwerten,N,0.511527637,4.943675684,
aufwerten,V,0.513442484,5.776406026,
aufwertung,N,0.722522468,11.98261076,
aufwickelkassette,N,0.018987675,3.533015822,
aufwickelmaschine,N,-0.009693109,3.533015822,
aufwickeln,V,0.015710852,3.533015822,
aufwicklung,N,-0.010506795,3.533015822,
aufwiegeln,V,0.009681656,3.533015822,
aufwiegelnd,AJ,-0.730753767,4.943675684,
aufwiegelung,N,-0.822854635,6.584443702,
aufwiegen,V,0.810138791,3.533015822,
aufwiegler,N,-0.457702816,6.687792676,
aufwieglerisch,AJ,-0.687866561,9.739220557,
aufwieglung,N,0.002252328,3.533015822,
aufwind,N,-0.049540003,3.533015822,
aufwindkraftwerk,N,0.030567517,3.533015822,
aufwischen,V,-0.003999521,3.533015822,
aufwuchten,V,0.085613846,3.533015822,
aufwändig,AJ,0,4.943675684,
aufwärmen,V,0.039696839,3.533015822,
aufwärter,N,0.057765257,3.533015822,
aufwärterin,N,0.002031676,3.533015822,
aufwärts,V,0.456374218,6.687792676,
aufwärtsbewegung,N,0.033815374,3.533015822,
aufwärtsbewetterung,N,-0.00489714,3.533015822,
aufwärtsentwicklung,N,0.511527637,4.943675684,
aufwärtshaken,N,0.015623209,3.533015822,
aufwärtshub,N,0.004656952,3.533015822,
aufwärtskompatibel,V,0.829953431,3.533015822,
aufwärtssteller,N,0.045028791,3.533015822,
aufwärtstrend,N,0.302359501,8.827833906,
aufwärtswandler,N,0.045028791,3.533015822,
aufwölbung,N,-0.00925506,3.533015822,
aufwühlen,V,-0.470928966,8.827833906,
aufwühlend,AJ,-0.487108934,6.687792676,
aufzehren,V,-0.113515221,3.533015822,
aufzehrung,N,-0.023744968,3.533015822,
aufzeichnen,N,-0.009009144,3.533015822,
aufzeichnen,V,-0.00021908,3.533015822,
aufzeichnung,N,-0.006347152,3.533015822,
aufzeichnungsgerät,N,0.014450485,3.533015822,
aufzeichnungstechnik,N,-0.009009144,3.533015822,
aufzeichnungsträger,N,-0.005017201,3.533015822,
aufzeichnungsverfahren,N,-0.009009144,3.533015822,
aufzeigen,V,0.819849495,3.533015822,
aufziehdorn,N,-0.011198894,3.533015822,
aufziehen,V,0.116274117,9.739220557,
aufziehend,AJ,-0.494781877,6.687792676,
aufziehvorrichtnung,N,-0.002293925,3.533015822,
aufzinsung,N,0.022916342,3.533015822,
aufzucht,N,0.061526772,3.533015822,
aufzuchtteich,N,0.049571193,3.533015822,
aufzug,N,-0.032811545,3.533015822,
aufzugführer,N,-0.001250383,3.533015822,
aufzugskabine,N,-0.012589149,3.533015822,
aufzugskübel,N,-0.097191697,3.533015822,
aufzugsschacht,N,0.829953431,3.533015822,
aufzugtauenpapier,N,-0.032506288,3.533015822,
aufzwingen,V,-0.996781485,9.739220557,
aufzwingung,N,-0.053893524,3.533015822,
aufzwängen,V,-0.11370445,3.533015822,
aufzählen,V,0.001751276,3.533015822,
aufzählung,N,0.004836794,3.533015822,
aufzählungspunkt,N,-0.829953431,3.533015822,
aufzählungstyp,N,0.001014709,3.533015822,
aufzählungszeichen,N,-0.829953431,3.533015822,
aufzäumen,V,-0.039376726,3.533015822,
augapfel,N,0.006228228,3.533015822,
auge,N,0.089098904,3.533015822,
augenarzt,N,-0.002334003,3.533015822,
augenbadewanne,N,0.028765605,3.533015822,
augenbeanspruchung,N,-0.068277032,3.533015822,
augenbewegung,N,0.002687273,3.533015822,
augenbinde,N,0.001694035,3.533015822,
augenbindehautentzündung,N,-0.002406367,3.533015822,
augenblick!,N,0.033007331,3.533015822,
augenblick,N,-0.430198957,6.687792676,
augenblicklich,AJ,-0.065496771,3.533015822,
augenblicklichkeit,N,0.002526843,3.533015822,
augenblicks,AJ,-0.013119323,3.533015822,
augenbohne,N,0.006657571,3.533015822,
augenbraue,N,0.016157232,6.687792676,
augenbrauenbogen,N,0.001199532,3.533015822,
augenbrauenstift,N,0.015233048,3.533015822,
augend,N,0.002856874,3.533015822,
augendeckel,N,0.025672369,3.533015822,
augendienerei,N,-0.730753767,4.943675684,
augenentzündung,N,-0.021099989,3.533015822,
augenerkrankung,N,-0.730753767,4.943675684,
augenfalter,N,0.038442281,3.533015822,
augenfällig,AJ,0.070449624,6.687792676,
augenfälligkeit,N,0.03578726,3.533015822,
augenfältchen,N,-0.077391249,3.533015822,
augenglas,N,-0.012521009,3.533015822,
augengrund,N,-0.013599567,3.533015822,
augenheilkunde,N,-0.009585713,3.533015822,
augenhintergrund,N,-0.013599567,3.533015822,
augenhornhaut,N,-0.003919024,3.533015822,
augenhöhle,N,-0.011842937,3.533015822,
augeninnendruck,N,-0.122422281,3.533015822,
augeninnendruckmessgerät,N,-0.025894132,3.533015822,
augenklappe,N,-0.002595903,3.533015822,
augenkrank,AJ,0.009571272,3.533015822,
augenkrankheit,N,-0.730753767,4.943675684,
augenlicht,N,0.007014708,3.533015822,
augenlid,N,0.025672369,3.533015822,
augenlidlähmung,N,-0.055562311,3.533015822,
augenlinse,N,0.002687273,3.533015822,
augenlos,AJ,-0.035719868,3.533015822,
augenmerk,N,0.084246913,3.533015822,
augenmessung,N,0.000751546,3.533015822,
