Category,Language,Aspect,Count
PhD Student,German,sebastian,2
PhD Student,German,seele,1
PhD Student,German,seiteneffekt,1
PhD Student,German,sek,1
PhD Student,German,sekretärin,1
PhD Student,German,sektion,1
PhD Student,German,sektor,1
PhD Student,German,sekunde,1
PhD Student,German,selbstausbeutung,2
PhD Student,German,selbstgespräch,1
PhD Student,German,selbstoptimierung,1
PhD Student,German,selbstreflexion,1
PhD Student,German,selbstsicherheit,1
PhD Student,German,selbstverpflichtung,1
PhD Student,German,selbstversuch,1
PhD Student,German,selbstverwaltung,2
PhD Student,German,selbstwahrnehmung,3
PhD Student,German,selbstzufriedenheit,1
PhD Student,German,selektion,5
PhD Student,German,selektionsmechanismus,1
PhD Student,German,selektivität,1
PhD Student,German,semester,14
PhD Student,German,semesterbeginn,4
PhD Student,German,semi,2
PhD Student,German,seminar,13
PhD Student,German,seminararbeit,1
PhD Student,German,seminarevaluation,1
PhD Student,German,seminartag,1
PhD Student,German,senat,1
PhD Student,German,sendung,4
PhD Student,German,senior,2
PhD Student,German,september,5
PhD Student,German,serie,1
PhD Student,German,service,2
PhD Student,German,servicesprache,1
PhD Student,German,session,2
PhD Student,German,seufzer,1
PhD Student,German,sexismu,1
PhD Student,German,sexuality,1
PhD Student,German,shin,1
PhD Student,German,shk,1
PhD Student,German,sicherheit,15
PhD Student,German,sicht,13
PhD Student,German,sichtbarkeit,1
PhD Student,German,sichtweise,1
PhD Student,German,sieger,2
PhD Student,German,signal,1
PhD Student,German,silbe,1
PhD Student,German,silvia,1
PhD Student,German,simon,2
PhD Student,German,sina,1
PhD Student,German,sinn,14
PhD Student,German,sitte,1
PhD Student,German,situation,40
PhD Student,German,sitz,3
PhD Student,German,sitzung,6
PhD Student,German,skill,1
PhD Student,German,skizze,1
PhD Student,German,snf,1
PhD Student,German,society,1
PhD Student,German,sodas,1
PhD Student,German,solarzelle,1
PhD Student,German,solidarität,7
PhD Student,German,solidaritätsbekundung,1
PhD Student,German,sommer,3
PhD Student,German,sommerpause,1
PhD Student,German,sommersemester,1
PhD Student,German,sonderheft,1
PhD Student,German,sonderreglunge,1
PhD Student,German,sonderurlaub,1
PhD Student,German,sonderzahlung,1
PhD Student,German,sondierungspapier,1
PhD Student,German,song,4
PhD Student,German,sonne,2
PhD Student,German,sonntag,2
PhD Student,German,sonntagnachmittag,1
PhD Student,German,sonntagvormittag,1
PhD Student,German,sophie,2
PhD Student,German,sorge,6
PhD Student,German,sorgfalt,1
PhD Student,German,sorry,9
PhD Student,German,sowas,9
PhD Student,German,sozi,1
PhD Student,German,sozialabgabe,1
PhD Student,German,sozialarbeiter,1
PhD Student,German,sozialleistung,1
PhD Student,German,sozialversicherung,4
PhD Student,German,sozialwissenschaft,2
PhD Student,German,soziologe,1
PhD Student,German,soziologie,3
PhD Student,German,soziologin,1
PhD Student,German,spanien,1
PhD Student,German,spar,1
PhD Student,German,sparfieber,1
PhD Student,German,spas,1
PhD Student,German,spaß,12
PhD Student,German,spd,5
PhD Student,German,spekulation,1
PhD Student,German,spezialisierung,3
PhD Student,German,spiegel,3
PhD Student,German,spiel,7
PhD Student,German,spieldurchgang,1
PhD Student,German,spielraum,2
PhD Student,German,spitze,1
PhD Student,German,spitzenklasse,1
PhD Student,German,spitzenkraft,1
PhD Student,German,splitter,1
PhD Student,German,spoiler,4
PhD Student,German,sport,1
PhD Student,German,sportboot,1
PhD Student,German,spot,1
PhD Student,German,sprache,3
PhD Student,German,spracherwerb,1
PhD Student,German,sprachwahl,1
PhD Student,German,sprachwissenschaft,2
PhD Student,German,sprachwissenschaftler,2
PhD Student,German,sprachwissenschftl,1
PhD Student,German,sprecher,1
PhD Student,German,sprechstunde,2
PhD Student,German,sprung,2
PhD Student,German,squarr,1
PhD Student,German,staat,4
PhD Student,German,staatsangehörigkeit,1
PhD Student,German,staatssekretär,3
PhD Student,German,staatstheorie,1
PhD Student,German,stadt,1
PhD Student,German,stallgeruch,1
PhD Student,German,stammtisch,1
PhD Student,German,standard,3
PhD Student,German,standbein,2
PhD Student,German,standing,1
PhD Student,German,standort,2
PhD Student,German,stange,1
PhD Student,German,start,7
PhD Student,German,startbedingung,1
PhD Student,German,statement,5
PhD Student,German,statistik,2
PhD Student,German,status,1
PhD Student,German,statusgruppe,1
PhD Student,German,std,3
PhD Student,German,stefan,1
PhD Student,German,stefinger,2
PhD Student,German,steglitz,1
PhD Student,German,stein,1
PhD Student,German,steinbeck,2
PhD Student,German,stelle,73
PhD Student,German,stellenangebot,1
PhD Student,German,stellenantritt,2
PhD Student,German,stellenanzeige,1
PhD Student,German,stellenaufwuchs,2
PhD Student,German,stellenbesetzung,1
PhD Student,German,stellenplan,2
PhD Student,German,stellenprozent,1
PhD Student,German,stellensuche,1
PhD Student,German,stellenwechsel,2
PhD Student,German,stellenwert,1
PhD Student,German,stellung,1
PhD Student,German,stellungnahme,4
PhD Student,German,stempel,1
PhD Student,German,stern,1
PhD Student,German,steuer,3
PhD Student,German,steuergeld,2
PhD Student,German,steuerklasse,1
PhD Student,German,steuerrecht,1
PhD Student,German,steuerrückerstattung,2
PhD Student,German,stichwort,3
PhD Student,German,stifter,1
PhD Student,German,stiftung,8
PhD Student,German,stiftungskapital,1
PhD Student,German,stil,1
PhD Student,German,stilkritik,1
PhD Student,German,stille,1
PhD Student,German,stimme,4
PhD Student,German,stimmung,1
PhD Student,German,stip,1
PhD Student,German,stipendiatin,4
PhD Student,German,stipendien,15
PhD Student,German,stipendienauszahlung,1
PhD Student,German,stipendienbewerbung,2
PhD Student,German,stipendienprogramm,1
PhD Student,German,stipendium,18
PhD Student,German,stoßrichtung,1
PhD Student,German,strang,1
PhD Student,German,strategie,3
PhD Student,German,strategiereferent,1
PhD Student,German,streik,8
PhD Student,German,streikcafé,1
PhD Student,German,streikrecht,1
PhD Student,German,streitgespräch,1
PhD Student,German,streitpunkt,2
PhD Student,German,streitschrift,1
PhD Student,German,streß,4
PhD Student,German,strohmann,1
PhD Student,German,strom,2
PhD Student,German,struktur,12
PhD Student,German,strukturdefizit,1
PhD Student,German,strukturwandel,1
PhD Student,German,stud,1
PhD Student,German,student,7
PhD Student,German,studentin,3
PhD Student,German,studie,10
PhD Student,German,studienbeginn,1
PhD Student,German,studiendekanin,1
PhD Student,German,studienende,2
PhD Student,German,studienfreund,1
PhD Student,German,studiengang,4
PhD Student,German,studiengebühr,4
PhD Student,German,studienkollege,1
PhD Student,German,studienplatz,2
PhD Student,German,studienschuld,1
PhD Student,German,studienstipendium,1
PhD Student,German,studies,5
PhD Student,German,studium,37
PhD Student,German,stufenzuordnung,1
PhD Student,German,stunde,21
PhD Student,German,stundenbasis,1
PhD Student,German,stuttgart,1
PhD Student,German,stärkung,1
PhD Student,German,stück,2
PhD Student,German,suche,1
PhD Student,German,summe,1
PhD Student,German,summerschool,1
PhD Student,German,sumpf,1
PhD Student,German,superheld,1
PhD Student,German,superheldinn,1
PhD Student,German,superwahljahr,1
PhD Student,German,suppe,1
PhD Student,German,sure,1
PhD Student,German,survivorship,1
PhD Student,German,sweet,1
PhD Student,German,switch,1
PhD Student,German,symbol,1
PhD Student,German,symbolvideo,1
PhD Student,German,sympathie,1
PhD Student,German,symposium,2
PhD Student,German,symptom,1
PhD Student,German,symptomatisch,1
PhD Student,German,system,65
PhD Student,German,systemrelevanz,1
PhD Student,German,systems,7
PhD Student,German,systemverstopfung,1
PhD Student,German,szenario,2
PhD Student,German,szene,2
PhD Student,German,süd,2
PhD Student,German,süden,1
PhD Student,German,sündenbock,1
PhD Student,German,tabelle,1
PhD Student,German,tag,34
PhD Student,German,tagesordnung,1
PhD Student,German,tagespresse,1
PhD Student,German,tagesthemen,1
PhD Student,German,tagtraum,1
PhD Student,German,tagung,7
PhD Student,German,tagungsankündigung,1
PhD Student,German,tagungsarbeit,1
PhD Student,German,tagungszusage,1
PhD Student,German,taiwan,1
PhD Student,German,take,1
PhD Student,German,tal,1
PhD Student,German,tanker,1
PhD Student,German,tankred,1
PhD Student,German,tarifrunde,2
PhD Student,German,tarifsperre,1
PhD Student,German,tarifverhandlung,1
PhD Student,German,tarifvertrag,3
PhD Student,German,tasche,3
PhD Student,German,taschengeld,1
PhD Student,German,tatbestand,1
PhD Student,German,tatsache,2
PhD Student,German,tausendfach,1
PhD Student,German,taz,1
PhD Student,German,tbc,1
PhD Student,German,team,5
PhD Student,German,teamarbeit,1
PhD Student,German,teamchat,1
PhD Student,German,technik,3
PhD Student,German,technikentwicklung,1
PhD Student,German,teil,16
PhD Student,German,teilerlaß,1
PhD Student,German,teilhabeforschung,2
PhD Student,German,teilzeit,6
PhD Student,German,telefonat,1
PhD Student,German,telefonaten,1
PhD Student,German,telegram,1
PhD Student,German,tempo,1
PhD Student,German,tenor,1
PhD Student,German,tenure,1
PhD Student,German,termin,8
PhD Student,German,test,2
PhD Student,German,teufel,1
PhD Student,German,text,13
PhD Student,German,textausgabe,1
PhD Student,German,textform,1
PhD Student,German,thatcher,1
PhD Student,German,the,3
PhD Student,German,theater,3
PhD Student,German,thema,77
PhD Student,German,thematik,1
PhD Student,German,themenbereich,1
PhD Student,German,themenfindungsphase,1
PhD Student,German,themensetzung,1
PhD Student,German,themenversenkung,1
PhD Student,German,theologie,1
PhD Student,German,theorie,3
PhD Student,German,therapeut,1
PhD Student,German,therapie,2
PhD Student,German,these,5
PhD Student,German,thinktank,1
PhD Student,German,thread,20
PhD Student,German,thunberg,1
PhD Student,German,thx,1
PhD Student,German,tier,1
PhD Student,German,til,1
PhD Student,German,till,1
PhD Student,German,time,1
PhD Student,German,timeline,1
PhD Student,German,tipp,2
PhD Student,German,tisch,2
PhD Student,German,titel,1
PhD Student,German,titellehre,1
PhD Student,German,tochter,1
PhD Student,German,tod,1
PhD Student,German,todesursache,1
PhD Student,German,toleranz,1
PhD Student,German,ton,2
PhD Student,German,tool,1
PhD Student,German,toolbox,1
PhD Student,German,top,2
PhD Student,German,tor,2
PhD Student,German,torte,1
PhD Student,German,tour,1
PhD Student,German,toxikolog,1
PhD Student,German,track,12
PhD Student,German,tradition,1
PhD Student,German,tragödie,1
PhD Student,German,trailer,1
PhD Student,German,transformation,1
PhD Student,German,transmisia,1
PhD Student,German,transparenz,2
PhD Student,German,trauerspiel,1
PhD Student,German,traum,5
PhD Student,German,traumarbeitsplatz,1
PhD Student,German,trennung,1
PhD Student,German,trichter,1
PhD Student,German,trick,2
PhD Student,German,trier,1
PhD Student,German,trip,1
PhD Student,German,triumph,1
PhD Student,German,tropfen,1
PhD Student,German,tschüs,1
PhD Student,German,tunnelblick,1
PhD Student,German,turbo,1
PhD Student,German,tutor,2
PhD Student,German,tutorien,1
PhD Student,German,tvöd,3
PhD Student,German,tweet,10
PhD Student,German,twitch,1
PhD Student,German,twitter,5
PhD Student,German,typ,1
PhD Student,German,typus,1
PhD Student,German,tätigkeit,9
PhD Student,German,tücke,2
PhD Student,German,uff,1
PhD Student,German,uhr,13
PhD Student,German,ukraine,1
PhD Student,German,ultra,1
PhD Student,German,umbau,1
PhD Student,German,umfeld,4
PhD Student,German,umfrage,8
PhD Student,German,umsetzung,2
PhD Student,German,umstand,4
PhD Student,German,umstellung,1
PhD Student,German,umweg,1
PhD Student,German,umwelt,1
PhD Student,German,umweltfrage,1
PhD Student,German,umzug,3
PhD Student,German,umzügen,1
PhD Student,German,un,13
PhD Student,German,unfall,1
PhD Student,German,ungerechtigkeit,1
PhD Student,German,ungleichbehandlung,1
PhD Student,German,uni,135
PhD Student,German,unibetrieb,1
PhD Student,German,unigeld,1
PhD Student,German,unileben,1
PhD Student,German,unileitung,2
PhD Student,German,unipräsidentin,1
PhD Student,German,uniseminar,1
PhD Student,German,unisystem,1
PhD Student,German,unitür,1
PhD Student,German,university,1
PhD Student,German,universität,49
PhD Student,German,universitätsabschluss,1
PhD Student,German,universitätsgesetz,2
PhD Student,German,universitätsorganisationsrecht,1
PhD Student,German,universitätsstruktur,1
PhD Student,German,universitätssystem,1
PhD Student,German,universtität,1
PhD Student,German,unkenntnis,1
PhD Student,German,unmut,1
PhD Student,German,unmöglichkeit,1
PhD Student,German,unsicherheit,17
PhD Student,German,unsinn,3
PhD Student,German,unterbrechung,1
PhD Student,German,unterdrückung,1
PhD Student,German,unterfinanzierung,1
PhD Student,German,unterkomplexität,1
PhD Student,German,unterlage,1
PhD Student,German,unternehmen,5
PhD Student,German,unternehmensgewinn,1
PhD Student,German,unternehmensvorstand,1
PhD Student,German,unterricht,2
PhD Student,German,unterrichtsdatum,1
PhD Student,German,unterrichtsstunde,1
PhD Student,German,unterscheidung,1
PhD Student,German,unterschied,5
PhD Student,German,unterschrift,4
PhD Student,German,unterstellung,1
PhD Student,German,unterstützung,13
PhD Student,German,unterstüzung,1
PhD Student,German,untersuchung,2
PhD Student,German,unterzeichnung,1
PhD Student,German,untätigkeit,1
PhD Student,German,unvereinbarkeit,1
PhD Student,German,unwille,1
PhD Student,German,unzufriedenheit,2
PhD Student,German,unzulänglichkeit,3
PhD Student,German,urlaub,16
PhD Student,German,urlaubsanspruch,1
PhD Student,German,urlaubstag,1
PhD Student,German,urlaubswoche,1
PhD Student,German,uropa,1
PhD Student,German,ursache,4
PhD Student,German,ursprung,1
PhD Student,German,ursula,1
PhD Student,German,urteil,1
PhD Student,German,usa,7
PhD Student,German,usf,1
PhD Student,German,ute,2
PhD Student,German,variante,3
PhD Student,German,variationsproblem,1
PhD Student,German,vater,7
PhD Student,German,verachtung,1
PhD Student,German,veranstaltung,16
PhD Student,German,veranstaltungshinweis,1
PhD Student,German,veranstaltungsmanagement,1
PhD Student,German,veranstaltungsplanung,1
PhD Student,German,verantwortung,11
PhD Student,German,verausgabung,1
PhD Student,German,verbesserung,7
PhD Student,German,verbesserungsvorschlag,2
PhD Student,German,verbindung,1
PhD Student,German,verbleib,4
PhD Student,German,verbliebenenauslese,1
PhD Student,German,verbot,1
PhD Student,German,verbreitung,1
PhD Student,German,vereinbarkeit,2
PhD Student,German,vereinzelung,1
PhD Student,German,verfahren,1
PhD Student,German,verfahrenstechniker,1
PhD Student,German,verfall,1
PhD Student,German,verfassungsbeschwerde,3
PhD Student,German,verfehlung,1
PhD Student,German,verfügung,2
PhD Student,German,vergangenheit,2
PhD Student,German,vergleich,6
PhD Student,German,vergütung,1
PhD Student,German,vergütungsrahmen,1
PhD Student,German,vergütungssystem,1
PhD Student,German,verhinderung,1
PhD Student,German,verhältnis,10
PhD Student,German,verhütungsmittel,1
PhD Student,German,verklärung,2
PhD Student,German,verlag,2
PhD Student,German,verlaub,1
PhD Student,German,verlust,4
PhD Student,German,verlängerung,15
PhD Student,German,vermittlung,1
PhD Student,German,vernetzung,3
PhD Student,German,vernichtung,1
PhD Student,German,verpflichtung,2
PhD Student,German,verschleis,1
PhD Student,German,verschwendung,1
PhD Student,German,verschärfung,1
PhD Student,German,versicherungsberater,1
PhD Student,German,versicherungszeit,1
PhD Student,German,versorgung,1
PhD Student,German,versprechung,2
PhD Student,German,verstopfung,11
PhD Student,German,verstopfungsargument,1
PhD Student,German,verstoß,1
PhD Student,German,verständnis,12
PhD Student,German,versuch,5
PhD Student,German,versäumnis,1
PhD Student,German,verteidigung,2
PhD Student,German,verteiler,1
PhD Student,German,vertrag,89
PhD Student,German,vertragsende,3
PhD Student,German,vertragsgestaltung,2
PhD Student,German,vertragslaufzeit,1
PhD Student,German,vertragsverlängerung,4
PhD Student,German,vertrauen,1
PhD Student,German,vertrauensarbeitszeit,2
PhD Student,German,vertrauensdozentin,2
PhD Student,German,vertreterin,2
PhD Student,German,verunmöglichung,1
PhD Student,German,verwaltung,10
PhD Student,German,verwaltungsaufgabe,1
